phy1,phy2,sparCC,p
Fibrobacteres,OP1,-0.003341412087355726,0.8999999999999999
Firmicutes,OP1,-0.0889087050983767,0
Fusobacteria,OP1,0.03338647119301446,0
GAL15,OP1,0.08490319811352551,0
GN02,OP1,-0.08212347090265439,0
GN04,OP1,0.08668590693179327,0
GOUTA4,OP1,0.09069444179388497,0
Gemmatimonadetes,OP1,-0.14644693736692876,0
H-178,OP1,0.10934001629680604,0
Hyd24-12,OP1,0.0984805803580682,0
KSB3,OP1,0.04197347572694553,0
LCP-89,OP1,0.09310063129560872,0
LD1,OP1,0.09454582081343198,0
Lentisphaerae,OP1,-0.048942020724278425,0.32
MVS-104,OP1,0.11056151174834498,0
NC10,OP1,0.07647665260064626,0
NKB19,OP1,0.019685719190951554,0.8
NPL-UPA2,OP1,0.0805710551286967,0
Nitrospirae,OP1,-0.029947168649010474,0.46
OC31,OP1,0.1031987933212457,0
OD1,OP1,-0.13064739280924134,0
Crenarchaeota,OP11,-0.14642172481644763,0
Euryarchaeota,OP11,-0.15760232410602754,0
Parvarchaeota,OP11,-0.0069180385765034,0.74
AC1,OP11,0.07650610387232859,0
AD3,OP11,0.07652160910919828,0
Acidobacteria,OP11,-0.15942418908843958,0
Actinobacteria,OP11,-0.1330065317956601,0
AncK6,OP11,-0.09986356744443568,0
Aquificae,OP11,0.11794327932907205,0
Armatimonadetes,OP11,0.05064850376282576,0
BHI80-139,OP11,0.03730455690714195,0
BRC1,OP11,0.0643791778498193,0.040000000000000036
Bacteroidetes,OP11,0.009025478553367498,0.6599999999999999
CD12,OP11,0.05178854008941186,0
Caldiserica,OP11,0.07942281326269543,0
Caldithrix,OP11,0.06503023215032269,0
Chlamydiae,OP11,-0.01037139980786993,0.14
Chlorobi,OP11,0.002929912355081677,0.45999999999999996
Chloroflexi,OP11,-0.18181673954162222,0
Cyanobacteria,OP11,0.07042998096092776,0
Deferribacteres,OP11,0.0762871513561953,0
Dictyoglomi,OP11,0.08799902407394916,0
Elusimicrobia,OP11,0.1226922542010678,0
FBP,OP11,0.08558175985882949,0
FCPU426,OP11,0.07867998976672924,0
Fibrobacteres,OP11,-0.026919514489656026,0.58
Firmicutes,OP11,-0.04815369755235131,0
Fusobacteria,OP11,0.06260300744123795,0
GAL15,OP11,0.0627449621829157,0
GN02,OP11,-0.06303517348871664,0.02
GN04,OP11,0.07393067975625738,0
GOUTA4,OP11,0.10586756901541558,0
Gemmatimonadetes,OP11,-0.14390254595826893,0
H-178,OP11,0.09020558398167355,0
Hyd24-12,OP11,0.08524621197661135,0
KSB3,OP11,0.044276378233279415,0
LCP-89,OP11,0.06263937652928417,0
LD1,OP11,0.047565721326854674,0
Lentisphaerae,OP11,-0.05050646557357995,0.18
MVS-104,OP11,0.0936796084676665,0
NC10,OP11,0.07553154372515364,0
NKB19,OP11,0.027901738131521112,0.8400000000000001
NPL-UPA2,OP11,0.08029786321532313,0
Nitrospirae,OP11,-0.025056694528404477,0.42
OC31,OP11,0.10047023877246383,0
OD1,OP11,-0.11178406738613082,0
OP1,OP11,0.05325871281232675,0
Crenarchaeota,OP3,-0.004216390280634894,0.44
Euryarchaeota,OP3,-0.18862326045208289,0
Parvarchaeota,OP3,0.1497814982844643,0.020000000000000018
AC1,OP3,0.05545909551300135,0.15999999999999992
AD3,OP3,0.024553412575955683,0.43999999999999995
Acidobacteria,OP3,0.06831788619857296,0.17999999999999994
Actinobacteria,OP3,-0.1358614720818903,0
AncK6,OP3,0.0368865455354955,0.19999999999999996
Aquificae,OP3,0.003687530652880522,0.41999999999999993
Armatimonadetes,OP3,0.03124758533595063,0.3400000000000001
BHI80-139,OP3,-0.007287334608664929,0.7
BRC1,OP3,0.04691944444255962,0.15999999999999992
Bacteroidetes,OP3,-0.11751285253012524,0
CD12,OP3,0.11965211015112662,0
Caldiserica,OP3,0.033106384266597524,0.28
Caldithrix,OP3,0.04873418947032178,0.040000000000000036
Chlamydiae,OP3,-0.017011325007138228,0.58
Chlorobi,OP3,0.024861115276984123,0.43999999999999995
Chloroflexi,OP3,-0.0716454275398564,0.04
Cyanobacteria,OP3,-0.1451907994031606,0
Deferribacteres,OP3,0.03611535279648312,0.3400000000000001
Dictyoglomi,OP3,0.04890533568714652,0.30000000000000004
Elusimicrobia,OP3,0.058661414160451175,0.020000000000000018
FBP,OP3,0.032813758724652545,0.3799999999999999
FCPU426,OP3,0.03261521421703807,0.52
Fibrobacteres,OP3,0.003991684026019786,0.68
Firmicutes,OP3,-0.12193960266861462,0.02
Fusobacteria,OP3,0.001123064515714138,0.30000000000000004
GAL15,OP3,0.0022860734002959674,0.32000000000000006
GN02,OP3,0.06315088257650892,0.08000000000000007
GN04,OP3,0.042225523136699764,0.06000000000000005
GOUTA4,OP3,0.024589053595061226,0.41999999999999993
Gemmatimonadetes,OP3,-0.057917498687913335,0.02
H-178,OP3,0.02388722639630308,0.30000000000000004
Hyd24-12,OP3,0.02831295812679505,0.30000000000000004
KSB3,OP3,0.003933482777086626,0.30000000000000004
LCP-89,OP3,0.051055993182973436,0.3999999999999999
LD1,OP3,-0.006681947092893745,0.15999999999999992
Lentisphaerae,OP3,-0.019214448037372746,0.58
MVS-104,OP3,0.042982609626737625,0.28
NC10,OP3,0.05200098245337434,0.020000000000000018
NKB19,OP3,0.06854910878200901,0
NPL-UPA2,OP3,0.01188862139826968,0.1200000000000001
Nitrospirae,OP3,0.038079812461786065,0.54
OC31,OP3,0.04703843845104071,0.3999999999999999
OD1,OP3,0.0480070046596434,0.45999999999999996
OP1,OP3,0.009233673889362332,0.28
OP11,OP3,0.03494491099390279,0.040000000000000036
Crenarchaeota,OP8,0.053935643809422014,0.040000000000000036
Euryarchaeota,OP8,-0.2156097647042579,0
Parvarchaeota,OP8,0.24104432077765797,0
AC1,OP8,0.024615801926224316,0.15999999999999992
AD3,OP8,0.0012085642410257433,0.56
Acidobacteria,OP8,0.13734941623450347,0
Actinobacteria,OP8,-0.13246882557950013,NaN
AncK6,OP8,0.12480820611011618,0
Aquificae,OP8,1.1802218477765034e-4,0.6000000000000001
Armatimonadetes,OP8,0.022261341068031903,0.54
BHI80-139,OP8,-0.013158381659922391,0.2
BRC1,OP8,0.03901976838526679,0.040000000000000036
Bacteroidetes,OP8,-0.18480890742175304,0
CD12,OP8,0.18336311895321855,0
Caldiserica,OP8,0.013613256764452917,0.48
Caldithrix,OP8,0.03936917961158577,0.020000000000000018
Chlamydiae,OP8,-0.07703573629643348,0
Chlorobi,OP8,-0.00669966434805936,0.26
Chloroflexi,OP8,-0.038596314760652325,0.16
Cyanobacteria,OP8,-0.233805461390831,0
Deferribacteres,OP8,0.029033256185646207,0.3799999999999999
Dictyoglomi,OP8,0.010554536960502885,0.54
Elusimicrobia,OP8,0.036050076016681525,0.32000000000000006
FBP,OP8,0.004310731510531438,0.5
FCPU426,OP8,0.003865106426373865,0.8
Fibrobacteres,OP8,-0.004294949057372815,0.6799999999999999
Firmicutes,OP8,-0.2183017100561517,0
Fusobacteria,OP8,-0.011995587200199768,0.78
GAL15,OP8,-0.013900501257386512,0.96
GN02,OP8,0.09564039082497958,0
GN04,OP8,0.010523159495462002,0.10000000000000009
GOUTA4,OP8,-0.005851682454675742,0.72
Gemmatimonadetes,OP8,0.02302476096135833,0.6399999999999999
H-178,OP8,-6.513920738798298e-4,0.8
Hyd24-12,OP8,-0.006976028644130692,0.52
KSB3,OP8,-0.013023480365386978,0.28
LCP-89,OP8,0.012152966738370085,0.19999999999999996
LD1,OP8,0.017673053705641963,0.56
Lentisphaerae,OP8,-0.03744679960084313,0.6
MVS-104,OP8,-0.008407778131596159,0.52
NC10,OP8,0.07425361093343019,0.040000000000000036
NKB19,OP8,0.048833866083311805,0.040000000000000036
NPL-UPA2,OP8,0.03264897866355031,0.3999999999999999
Nitrospirae,OP8,0.007422361027628782,0.17999999999999994
OC31,OP8,-6.224296876405158e-4,0.6399999999999999
OD1,OP8,0.14200718913149954,0
OP1,OP8,-0.00666817430111598,0.3600000000000001
OP11,OP8,0.02504252725601255,0.21999999999999997
OP3,OP8,0.12016204949835768,0
Crenarchaeota,OP9,-0.1800237429406023,0
Euryarchaeota,OP9,-0.16612754452601902,0
Parvarchaeota,OP9,0.03280101286719309,0.84
AC1,OP9,0.1261326161445156,0
AD3,OP9,0.06308654102629069,0
Acidobacteria,OP9,-0.18576993025533106,0
Actinobacteria,OP9,-0.13189294434726306,0
AncK6,OP9,-0.08263071818391922,0
Aquificae,OP9,0.0812854814355351,0
Armatimonadetes,OP9,0.09383044654990108,0
BHI80-139,OP9,0.05403005814875435,0
BRC1,OP9,0.049583519376418514,0.040000000000000036
Bacteroidetes,OP9,0.04474799134119937,0.6399999999999999
CD12,OP9,0.07764851278306065,0.020000000000000018
Caldiserica,OP9,0.11038310904242621,0
Caldithrix,OP9,0.08822265050792147,0
Chlamydiae,OP9,-0.03889740892641369,0.08
Chlorobi,OP9,-0.008598733486783281,0.6399999999999999
Chloroflexi,OP9,-0.20809430094367415,0
Cyanobacteria,OP9,0.12391311728342302,0
Deferribacteres,OP9,0.10175157232766072,0
Dictyoglomi,OP9,0.08435890678638164,0
Elusimicrobia,OP9,0.07805302795260641,0
FBP,OP9,0.07357426582444129,0
FCPU426,OP9,0.0817755248064387,0
Fibrobacteres,OP9,-0.006152705579996121,0.72
Firmicutes,OP9,-0.06333921978209357,0.04
Fusobacteria,OP9,0.05986828062607561,0
GAL15,OP9,0.07216861763734378,0
GN02,OP9,-0.07427239705444394,0
GN04,OP9,0.0870675248600162,0
GOUTA4,OP9,0.11519318530346702,0
Gemmatimonadetes,OP9,-0.18371833895211115,0
H-178,OP9,0.08765483479079633,0
Hyd24-12,OP9,0.0875177646659708,0
KSB3,OP9,0.06888399563536968,0
LCP-89,OP9,0.10413296329772045,0
LD1,OP9,0.10564908833839262,0
Lentisphaerae,OP9,-0.0234473964958142,0.14
MVS-104,OP9,0.11543035121923897,0
NC10,OP9,0.08689702291950263,0
NKB19,OP9,0.030409440496781973,0.6799999999999999
NPL-UPA2,OP9,0.09208546079778165,0
Nitrospirae,OP9,-0.043087024513702596,0.38
OC31,OP9,0.08025149506743692,0
OD1,OP9,-0.14774381259390337,0
OP1,OP9,0.07240276167033233,0
OP11,OP9,0.09238605520053915,0
OP3,OP9,0.0018672502977691201,0.32000000000000006
OP8,OP9,0.010716285628253627,0.6799999999999999
Crenarchaeota,PAUC34f,0.49859275034049666,0
Euryarchaeota,PAUC34f,0.43174475173671656,0
Parvarchaeota,PAUC34f,0.0010371545429052813,0.6399999999999999
AC1,PAUC34f,-0.22853915988424817,0
AD3,PAUC34f,-0.24669887692930093,0
Acidobacteria,PAUC34f,0.4331005521171944,0
Actinobacteria,PAUC34f,0.3475144301805898,0
AncK6,PAUC34f,0.2790929103746128,0
Aquificae,PAUC34f,-0.20679368532429637,0
Armatimonadetes,PAUC34f,-0.15899507209917274,0
BHI80-139,PAUC34f,-0.15064878642227206,0
BRC1,PAUC34f,-0.1251611972544958,0
Bacteroidetes,PAUC34f,-0.1655271170325267,0.08
CD12,PAUC34f,-0.10198454045218712,0
Caldiserica,PAUC34f,-0.18772162531615788,0
Caldithrix,PAUC34f,-0.15397088040443657,0
Chlamydiae,PAUC34f,0.11909621383022376,0.020000000000000018
Chlorobi,PAUC34f,-0.06972463057355355,0.06
Chloroflexi,PAUC34f,0.6932705388754089,0
Cyanobacteria,PAUC34f,-0.2503088715973426,0
Deferribacteres,PAUC34f,-0.21135290850341404,0
Dictyoglomi,PAUC34f,-0.19056429404832642,0
Elusimicrobia,PAUC34f,-0.24969640281222516,0
FBP,PAUC34f,-0.20160732813487958,0
FCPU426,PAUC34f,-0.19336363608574583,0
Fibrobacteres,PAUC34f,-0.04319673730515244,0.12
Firmicutes,PAUC34f,0.03544883432367041,0.32000000000000006
Fusobacteria,PAUC34f,-0.21956430788323167,0
GAL15,PAUC34f,-0.1803469196154221,0
GN02,PAUC34f,0.21334585463462563,0
GN04,PAUC34f,-0.16383940111057266,0
GOUTA4,PAUC34f,-0.19744696554062308,0
Gemmatimonadetes,PAUC34f,0.6608897570574165,0
H-178,PAUC34f,-0.21553584211151447,0
Hyd24-12,PAUC34f,-0.2199309583747441,0
KSB3,PAUC34f,-0.16040320172233197,0
LCP-89,PAUC34f,-0.174300690588519,0
LD1,PAUC34f,-0.19946628432628918,0
Lentisphaerae,PAUC34f,-0.08601159761802687,0.34
MVS-104,PAUC34f,-0.20462011043978595,0
NC10,PAUC34f,-0.1644404081373093,0
NKB19,PAUC34f,-0.08046198070287966,0.12
NPL-UPA2,PAUC34f,-0.2183332590624455,0
Nitrospirae,PAUC34f,0.03369556659154512,0.43999999999999995
OC31,PAUC34f,-0.1986762954315981,0
OD1,PAUC34f,0.2954028033189906,0
OP1,PAUC34f,-0.2232180577231569,0
OP11,PAUC34f,-0.19317036576329596,0
OP3,PAUC34f,-0.08462308805404428,0.02
OP8,PAUC34f,-0.018260368757967917,0.1
OP9,PAUC34f,-0.20868151140047503,0
Crenarchaeota,Planctomycetes,0.5351854503510688,0
Euryarchaeota,Planctomycetes,0.3698751436865537,0
Parvarchaeota,Planctomycetes,0.18277672974157702,0.020000000000000018
AC1,Planctomycetes,-0.24389823426429363,0
AD3,Planctomycetes,-0.23647317643796195,0
Acidobacteria,Planctomycetes,0.5360760440631291,0
Actinobacteria,Planctomycetes,0.43061147231385266,0
AncK6,Planctomycetes,0.3145843475024115,0
Aquificae,Planctomycetes,-0.23171119303144655,0
Armatimonadetes,Planctomycetes,-0.1822948432165731,0
BHI80-139,Planctomycetes,-0.1805400214326348,0
BRC1,Planctomycetes,-0.13400842437784538,0
Bacteroidetes,Planctomycetes,-0.08323172734304667,0.34
CD12,Planctomycetes,-0.028574397089397692,0.98
Caldiserica,Planctomycetes,-0.23512690097240438,0
Caldithrix,Planctomycetes,-0.11912628997108649,0
Chlamydiae,Planctomycetes,0.07238168423183294,0.06000000000000005
Chlorobi,Planctomycetes,-0.05152540196238697,0.18
Chloroflexi,Planctomycetes,0.6910601824784832,0
Cyanobacteria,Planctomycetes,-0.32026204610484854,0
Deferribacteres,Planctomycetes,-0.21448698882431105,0
Dictyoglomi,Planctomycetes,-0.23495914173815424,0
Elusimicrobia,Planctomycetes,-0.22188664278626016,0
FBP,Planctomycetes,-0.21209524860688492,0
FCPU426,Planctomycetes,-0.22157731364983196,0
Fibrobacteres,Planctomycetes,-0.08828075908436367,0.1
Firmicutes,Planctomycetes,0.0018483057562532117,0.8799999999999999
Fusobacteria,Planctomycetes,-0.17068301783850465,0
GAL15,Planctomycetes,-0.2178583299896647,0
GN02,Planctomycetes,0.2692235349707374,0
GN04,Planctomycetes,-0.17831959154221333,0
GOUTA4,Planctomycetes,-0.2378812741014857,0
Gemmatimonadetes,Planctomycetes,0.6205942281293846,0
H-178,Planctomycetes,-0.21606607687641044,0
Hyd24-12,Planctomycetes,-0.2646964617573442,0
KSB3,Planctomycetes,-0.19932346442752483,0
LCP-89,Planctomycetes,-0.19979364330605437,0
LD1,Planctomycetes,-0.21522487720223515,0
Lentisphaerae,Planctomycetes,-0.0015010887581782067,0.8799999999999999
MVS-104,Planctomycetes,-0.25210336254104454,0
NC10,Planctomycetes,-0.18193515628632895,0
NKB19,Planctomycetes,0.059414654644652745,0.7
NPL-UPA2,Planctomycetes,-0.24271142638724325,0
Nitrospirae,Planctomycetes,0.03150750773592862,0.96
OC31,Planctomycetes,-0.22783960724301433,0
OD1,Planctomycetes,0.38039773384483977,0
OP1,Planctomycetes,-0.20870844184362375,0
OP11,Planctomycetes,-0.20118278350148622,0
OP3,Planctomycetes,-0.02389682036861264,0.62
OP8,Planctomycetes,0.043404452821891495,0.3799999999999999
OP9,Planctomycetes,-0.2232323237032391,0
PAUC34f,Planctomycetes,0.5981314101134269,0
Crenarchaeota,Poribacteria,0.18712857425724821,0
Euryarchaeota,Poribacteria,-0.06047699269564241,0.04
Parvarchaeota,Poribacteria,-0.045919231271006236,0.52
AC1,Poribacteria,-0.029766841075053077,0.44
AD3,Poribacteria,-0.02790418528931617,0.04
Acidobacteria,Poribacteria,0.1899650719041625,0
Actinobacteria,Poribacteria,-0.11393028615359471,0
AncK6,Poribacteria,0.15220264161722197,0
Aquificae,Poribacteria,-0.010370241364774237,0.36
Armatimonadetes,Poribacteria,0.031979915743686416,0.8799999999999999
BHI80-139,Poribacteria,-0.07351350954823094,0
BRC1,Poribacteria,0.03215060530175602,0.21999999999999997
Bacteroidetes,Poribacteria,-0.10745315352004761,0
CD12,Poribacteria,-0.06137657696063891,0.02
Caldiserica,Poribacteria,-5.916021837623171e-4,0.26
Caldithrix,Poribacteria,-0.03032102582190646,0.46
Chlamydiae,Poribacteria,-6.663617397233393e-4,0.78
Chlorobi,Poribacteria,-0.0817300559567948,0
Chloroflexi,Poribacteria,0.12137515653173803,0.020000000000000018
Cyanobacteria,Poribacteria,-0.16802500896876932,0
Deferribacteres,Poribacteria,0.009052924063767759,NaN
Dictyoglomi,Poribacteria,0.003884824184618331,0.38
Elusimicrobia,Poribacteria,-0.014267751069744473,0.24
FBP,Poribacteria,-0.04257814747978517,0.38
FCPU426,Poribacteria,-0.05487931392668295,0.08
Fibrobacteres,Poribacteria,0.032866172104583154,0.020000000000000018
Firmicutes,Poribacteria,-0.08698199829611358,0
Fusobacteria,Poribacteria,-0.05926568440379466,0
GAL15,Poribacteria,0.009942662771177762,0.9
GN02,Poribacteria,-0.011943770674240364,0.7
GN04,Poribacteria,-0.03192408666284832,0.72
GOUTA4,Poribacteria,-0.010292897066185322,0.48
Gemmatimonadetes,Poribacteria,0.2248301521796616,0
H-178,Poribacteria,-0.04017212510726713,0.42
Hyd24-12,Poribacteria,-0.04031016800735178,0.38
KSB3,Poribacteria,0.011067809289668577,0.5800000000000001
LCP-89,Poribacteria,-0.02048184709180612,0.64
LD1,Poribacteria,-0.030208637471729534,0.16
Lentisphaerae,Poribacteria,0.0245416494055596,0.26
MVS-104,Poribacteria,-0.039770809465719426,0.16
NC10,Poribacteria,0.03217585368576078,0.8999999999999999
NKB19,Poribacteria,-0.00974717389886819,0.4
NPL-UPA2,Poribacteria,-0.019900817365672317,0.28
Nitrospirae,Poribacteria,0.06891411923261538,0
OC31,Poribacteria,-0.029862527324163474,0.18
OD1,Poribacteria,0.05116292663993474,0.020000000000000018
OP1,Poribacteria,-0.04916406866592406,0.28
OP11,Poribacteria,-0.017963235334338336,0.08
OP3,Poribacteria,-0.014178029601360179,0.32
OP8,Poribacteria,0.028678546651512447,0.48
OP9,Poribacteria,-0.039445674265080444,0.28
PAUC34f,Poribacteria,0.08918473931168902,0
Planctomycetes,Poribacteria,0.024029188039938715,0.3600000000000001
Crenarchaeota,Proteobacteria,-0.10036630857931025,0.22
Euryarchaeota,Proteobacteria,0.412095162443753,0
Parvarchaeota,Proteobacteria,-0.21440174443616428,0
AC1,Proteobacteria,-0.08281610492211006,0
AD3,Proteobacteria,-0.031865344843935016,0.58
Acidobacteria,Proteobacteria,-0.08781810966935433,0.04
Actinobacteria,Proteobacteria,0.5986602068141874,0
AncK6,Proteobacteria,-0.2242770141886723,0
Aquificae,Proteobacteria,-0.0963755686064715,0.02
Armatimonadetes,Proteobacteria,-0.09251397942050887,0.02
BHI80-139,Proteobacteria,-0.02975892692201968,0.9
BRC1,Proteobacteria,-0.12407065546005794,0
Bacteroidetes,Proteobacteria,0.8481442306867406,0
CD12,Proteobacteria,-0.16288614979502913,0
Caldiserica,Proteobacteria,-0.08958849862013188,0
Caldithrix,Proteobacteria,-0.08644306537479238,0
Chlamydiae,Proteobacteria,0.059757258852025534,0.020000000000000018
Chlorobi,Proteobacteria,0.017736047288731842,0.3999999999999999
Chloroflexi,Proteobacteria,0.14637332613467763,0.17999999999999994
Cyanobacteria,Proteobacteria,0.6036279584278399,0
Deferribacteres,Proteobacteria,-0.09316770896381994,0.04
Dictyoglomi,Proteobacteria,-0.11903740774004559,0
Elusimicrobia,Proteobacteria,-0.10073826985484662,0
FBP,Proteobacteria,-0.07931729255464134,0
FCPU426,Proteobacteria,-0.05875765054336401,0.18
Fibrobacteres,Proteobacteria,-0.03442654741975244,0.14
Firmicutes,Proteobacteria,0.5784502213571705,0
Fusobacteria,Proteobacteria,0.003062308285082142,0.92
GAL15,Proteobacteria,-0.053707226019555396,0
GN02,Proteobacteria,-0.012353885654127223,0.64
GN04,Proteobacteria,-0.08113148392364398,0
GOUTA4,Proteobacteria,-0.04504408883577485,0
Gemmatimonadetes,Proteobacteria,0.008651180922822986,0.9199999999999999
H-178,Proteobacteria,-0.09814439215831196,0.04
Hyd24-12,Proteobacteria,-0.09704164333778018,0.02
KSB3,Proteobacteria,-0.09253694969452306,0.04
LCP-89,Proteobacteria,-0.059804931935153946,0.04
LD1,Proteobacteria,-0.08794214947247667,0.02
Lentisphaerae,Proteobacteria,0.18778692195064894,0
MVS-104,Proteobacteria,-0.08786595236567186,0
NC10,Proteobacteria,-0.10958006539204154,0
NKB19,Proteobacteria,-0.04313523662851249,0.2
NPL-UPA2,Proteobacteria,-0.09988832134314743,0
Nitrospirae,Proteobacteria,-0.07758048334973747,0
OC31,Proteobacteria,-0.11384461145755947,0.02
OD1,Proteobacteria,-0.15963565706572475,0
OP1,Proteobacteria,-0.08711644683426605,0
OP11,Proteobacteria,-0.08900692596144849,0.02
OP3,Proteobacteria,-0.0943032229748783,0
OP8,Proteobacteria,-0.16232641083250854,0
OP9,Proteobacteria,-0.04957051468580844,0.02
PAUC34f,Proteobacteria,0.042691256448610604,0.3400000000000001
Planctomycetes,Proteobacteria,0.1714185491192077,0.17999999999999994
Poribacteria,Proteobacteria,-0.11206181156822966,0
Crenarchaeota,SAR406,0.3845993866410149,0
Euryarchaeota,SAR406,0.661140769896196,0
Parvarchaeota,SAR406,0.012515506626966783,0.3400000000000001
AC1,SAR406,-0.2198616814100451,0
AD3,SAR406,-0.17049544365022085,0
Acidobacteria,SAR406,0.27292771641651525,0
Actinobacteria,SAR406,0.8045767009866367,0
AncK6,SAR406,0.10823564531380073,0
Aquificae,SAR406,-0.20926420495651227,0
Armatimonadetes,SAR406,-0.17304624141638492,0
BHI80-139,SAR406,-0.0602207842736284,0
BRC1,SAR406,-0.1600974423693619,0
Bacteroidetes,SAR406,0.16512136779791292,0.3400000000000001
CD12,SAR406,-0.09844925187693215,0.02
Caldiserica,SAR406,-0.19990309822915656,0
Caldithrix,SAR406,-0.12104122524941983,0
Chlamydiae,SAR406,0.11940799133481436,0
Chlorobi,SAR406,-0.008210650470668667,0.44
Chloroflexi,SAR406,0.718850273668366,0
Cyanobacteria,SAR406,0.01699516906183573,1
Deferribacteres,SAR406,-0.19463834515948814,0
Dictyoglomi,SAR406,-0.18076412700951938,0
Elusimicrobia,SAR406,-0.22518163926656004,0
FBP,SAR406,-0.18898777193714617,0
FCPU426,SAR406,-0.17079482553019595,0
Fibrobacteres,SAR406,-0.053039659081766236,0.04
Firmicutes,SAR406,0.27986799665410333,0
Fusobacteria,SAR406,-0.15710279834304483,0
GAL15,SAR406,-0.1716897683202892,0
GN02,SAR406,0.19817658948439548,0
GN04,SAR406,-0.15831600862572826,0
GOUTA4,SAR406,-0.20501288836209403,0
Gemmatimonadetes,SAR406,0.4983744106739877,0
H-178,SAR406,-0.18476005537879736,0
Hyd24-12,SAR406,-0.1951217199380945,0
KSB3,SAR406,-0.1938359876900707,0
LCP-89,SAR406,-0.1759542919781313,0
LD1,SAR406,-0.16410984113476115,0
Lentisphaerae,SAR406,-0.1524527033661826,0.06
MVS-104,SAR406,-0.2122750881601781,0
NC10,SAR406,-0.20295608311564167,0
NKB19,SAR406,-0.039124338894828165,0.08
NPL-UPA2,SAR406,-0.20169885965134463,0
Nitrospirae,SAR406,-0.016612011251981872,0.4
OC31,SAR406,-0.2179462450810974,0
OD1,SAR406,0.2040798857873014,0
OP1,SAR406,-0.17688330478904107,0
OP11,SAR406,-0.18710211025262075,0
OP3,SAR406,-0.06572972145351637,0
OP8,SAR406,-0.0363187314504507,0.08
OP9,SAR406,-0.18332179962267456,0
PAUC34f,SAR406,0.5677144349365013,0
Planctomycetes,SAR406,0.7269908218942528,0
Poribacteria,SAR406,-0.025468894889873812,0.52
Proteobacteria,SAR406,0.4475187186263785,0
Crenarchaeota,SBR1093,-0.21928642587501274,0
Euryarchaeota,SBR1093,0.3726429263532163,0
Parvarchaeota,SBR1093,-0.2211236781189057,0
AC1,SBR1093,0.0015736545133701527,0.8799999999999999
AD3,SBR1093,0.10336032895388768,0
Acidobacteria,SBR1093,-0.4976414717965655,0
Actinobacteria,SBR1093,0.49821535831504815,0
AncK6,SBR1093,-0.43619007456257375,0
Aquificae,SBR1093,0.005244458833888644,0.76
Armatimonadetes,SBR1093,-4.597774095728637e-4,0.96
BHI80-139,SBR1093,0.1675228951311547,0
BRC1,SBR1093,-0.09263613260354664,0
Bacteroidetes,SBR1093,0.31932949980922,0
CD12,SBR1093,-0.08442995345848427,0.02
Caldiserica,SBR1093,-0.005182055233787492,0.8400000000000001
Caldithrix,SBR1093,-0.02865091795513581,0.38
Chlamydiae,SBR1093,0.022496449720705594,0.5
Chlorobi,SBR1093,0.06856004859134396,0.10000000000000009
Chloroflexi,SBR1093,0.17022177621196588,0
Cyanobacteria,SBR1093,0.6439328264331714,0
Deferribacteres,SBR1093,0.027686999190032528,0.43999999999999995
Dictyoglomi,SBR1093,0.030668986847438538,0.8
Elusimicrobia,SBR1093,-0.018353937825359913,0.9199999999999999
FBP,SBR1093,0.025296412557253137,0.5
FCPU426,SBR1093,0.028573342932920392,0.1399999999999999
Fibrobacteres,SBR1093,-0.1453465560913212,0
Firmicutes,SBR1093,0.39571515832680804,0
Fusobacteria,SBR1093,0.010561097150993994,0.6599999999999999
GAL15,SBR1093,0.023978206545974684,0.8
GN02,SBR1093,-0.12785101924258455,0.02
GN04,SBR1093,-0.01742596388200567,0.86
GOUTA4,SBR1093,0.03975987281831482,0.56
Gemmatimonadetes,SBR1093,-0.1482107402464281,0.04
H-178,SBR1093,0.01821080946315675,0.28
Hyd24-12,SBR1093,0.03866997995295928,0.8999999999999999
KSB3,SBR1093,-0.08529776465021596,0
LCP-89,SBR1093,0.017659723387255466,0.84
LD1,SBR1093,0.014029733936408547,0.48
Lentisphaerae,SBR1093,-0.30231887571491667,0
MVS-104,SBR1093,0.04474253774010885,0.6799999999999999
NC10,SBR1093,-0.04679427126095992,0.16
NKB19,SBR1093,-0.16438463792732633,0
NPL-UPA2,SBR1093,0.011099149581602671,0.7
Nitrospirae,SBR1093,-0.1712503992025683,0
OC31,SBR1093,0.036768641090810406,0.48
OD1,SBR1093,-0.19290061475978518,0
OP1,SBR1093,-0.007675616071783088,0.8200000000000001
OP11,SBR1093,0.016227529638121328,0.45999999999999996
OP3,SBR1093,-0.1165071836850415,0
OP8,SBR1093,-0.1776063700700996,0
OP9,SBR1093,0.011603632498643464,0.76
PAUC34f,SBR1093,0.060441848403547334,0.30000000000000004
Planctomycetes,SBR1093,-0.05973957011025691,0.26
Poribacteria,SBR1093,-0.19492965394138992,0
Proteobacteria,SBR1093,0.29657604458453035,0
SAR406,SBR1093,0.2539922911042137,0
Crenarchaeota,SR1,-0.14663980734032644,0
Euryarchaeota,SR1,-0.17497969408428193,0
Parvarchaeota,SR1,0.0022407181284147095,0.74
AC1,SR1,0.10832324865532006,0
AD3,SR1,0.08941160203653364,0
Acidobacteria,SR1,-0.1919828123944649,0
Actinobacteria,SR1,-0.15131906900212333,0
AncK6,SR1,-0.0834731383468802,0
Aquificae,SR1,0.10705853399322837,0
Armatimonadetes,SR1,0.059058122322245755,0
BHI80-139,SR1,0.06139853357406255,0
BRC1,SR1,0.06547969899496317,0.020000000000000018
