phy1,phy2,sparCC,p
MVS-104,OD1,-0.1214967825498475,0
NC10,OD1,-0.09737994118309741,0
NKB19,OD1,0.07906420106055612,0.018000000000000016
NPL-UPA2,OD1,-0.11991401641483443,0
Nitrospirae,OD1,0.057419627312214734,0.1100000000000001
OC31,OD1,-0.1218272892602397,0
Crenarchaeota,OP1,-0.14720947338221027,0
Euryarchaeota,OP1,-0.16628397122292599,0
Parvarchaeota,OP1,-0.0011296801074201423,0.928
AC1,OP1,0.1070848335115667,0
AD3,OP1,0.08106115945412852,0
Acidobacteria,OP1,-0.16793677549068267,0
Actinobacteria,OP1,-0.14111587635410144,0
AncK6,OP1,-0.0892155976776055,0
Aquificae,OP1,0.11499241580526076,0
Armatimonadetes,OP1,0.09812683323750135,0
BHI80-139,OP1,0.10399587694009871,0
BRC1,OP1,0.03594627842260676,0.028000000000000025
Bacteroidetes,OP1,-0.002221238458149147,0.6499999999999999
CD12,OP1,0.060386446098698504,0.01200000000000001
Caldiserica,OP1,0.10780950717294491,0
Caldithrix,OP1,0.0619841185687241,0.0020000000000000018
Chlamydiae,OP1,-0.027492369940424685,0.202
Chlorobi,OP1,-0.021644673636383442,0.8580000000000001
Chloroflexi,OP1,-0.18789659820473503,0
Cyanobacteria,OP1,0.08936360624075226,0.014000000000000012
Deferribacteres,OP1,0.11809427531632685,0
Dictyoglomi,OP1,0.12837995640074235,0
Elusimicrobia,OP1,0.11020939260303496,0
FBP,OP1,0.07802657319743425,0
FCPU426,OP1,0.09338864647958939,0
Fibrobacteres,OP1,0.00950119125000505,0.998
Firmicutes,OP1,-0.06435622107752942,0.014
Fusobacteria,OP1,0.058915930330718125,0
GAL15,OP1,0.07200958026295567,0
GN02,OP1,-0.06836787661410246,0
GN04,OP1,0.10216705090094476,0
GOUTA4,OP1,0.08690321891965999,0
Gemmatimonadetes,OP1,-0.16694063433501308,0
H-178,OP1,0.09200415824295904,0
Hyd24-12,OP1,0.10272848939571333,0
KSB3,OP1,0.0635323681260251,0
LCP-89,OP1,0.0734843420942767,0
LD1,OP1,0.10807214524368727,0
Lentisphaerae,OP1,-0.02072639349867335,0.298
MVS-104,OP1,0.1038694121852056,0
NC10,OP1,0.0812550381218271,0
NKB19,OP1,0.03350089163121098,0.8560000000000001
NPL-UPA2,OP1,0.09226635484724796,0
Nitrospirae,OP1,-0.010504338952458017,0.462
OC31,OP1,0.10649598507375753,0
OD1,OP1,-0.12715337729109516,0
Crenarchaeota,OP11,-0.1688943323617631,0
Euryarchaeota,OP11,-0.18511126804748168,0
Parvarchaeota,OP11,0.017902978601586805,0.756
AC1,OP11,0.08545047078143235,0
AD3,OP11,0.08709639851160408,0
Acidobacteria,OP11,-0.17172439236734865,0
Actinobacteria,OP11,-0.1614416135361763,0
AncK6,OP11,-0.1043811443942324,0
Aquificae,OP11,0.09090352771455097,0
Armatimonadetes,OP11,0.04306055337657032,0
BHI80-139,OP11,0.06225612040546703,0
BRC1,OP11,0.06121632114146178,0.03400000000000003
Bacteroidetes,OP11,0.02181725310872183,0.6419999999999999
CD12,OP11,0.08041307099998465,0.006000000000000005
Caldiserica,OP11,0.07516974159253743,0
Caldithrix,OP11,0.06573888389114192,0.01200000000000001
Chlamydiae,OP11,-0.004032031848510554,0.178
Chlorobi,OP11,0.03066639248004627,0.6100000000000001
Chloroflexi,OP11,-0.1919882141102363,0
Cyanobacteria,OP11,0.10166344624509584,0.016000000000000014
Deferribacteres,OP11,0.09560580996305487,0
Dictyoglomi,OP11,0.10483585699324065,0
Elusimicrobia,OP11,0.07818601840467279,0
FBP,OP11,0.10511793267202141,0
FCPU426,OP11,0.11507775353097725,0
Fibrobacteres,OP11,-0.0019852208356360215,0.686
Firmicutes,OP11,-0.06910882752773727,0.022
Fusobacteria,OP11,0.07881805906108333,0
GAL15,OP11,0.06372616447884756,0
GN02,OP11,-0.05024045974799064,0.006
GN04,OP11,0.055360895235738304,0
GOUTA4,OP11,0.07253843574844981,0
Gemmatimonadetes,OP11,-0.17614500641330735,0
H-178,OP11,0.06862016494596927,0
Hyd24-12,OP11,0.12640209919697548,0
KSB3,OP11,0.0778777979234688,0
LCP-89,OP11,0.05681551903297762,0
LD1,OP11,0.07533312705406227,0
Lentisphaerae,OP11,-0.030479826654174695,0.234
MVS-104,OP11,0.0843198179427993,0
NC10,OP11,0.06478387864375523,0.0040000000000000036
NKB19,OP11,0.03431509799709713,0.8899999999999999
NPL-UPA2,OP11,0.08768887102250753,0
Nitrospirae,OP11,-0.024571146698581015,0.296
OC31,OP11,0.08419026496961596,0
OD1,OP11,-0.11858645511999952,0
OP1,OP11,0.08811891288610176,0
Crenarchaeota,OP3,-0.0309442180127655,0.526
Euryarchaeota,OP3,-0.1714077489993896,0
Parvarchaeota,OP3,0.14231618524832776,0
AC1,OP3,0.05476594250829328,0.16199999999999992
AD3,OP3,0.01563304009448054,0.266
Acidobacteria,OP3,0.04174941764778599,0.15399999999999991
Actinobacteria,OP3,-0.128322791573859,0
AncK6,OP3,0.027330409829809384,0.19199999999999995
Aquificae,OP3,0.003339205421883639,0.29800000000000004
Armatimonadetes,OP3,0.005520921170692549,0.44799999999999995
BHI80-139,OP3,-0.013747932600795704,0.806
BRC1,OP3,0.0075652014779681795,0.16999999999999993
Bacteroidetes,OP3,-0.10592310077179355,0.008
CD12,OP3,0.1349920782044816,0
Caldiserica,OP3,0.009157262363788745,0.242
Caldithrix,OP3,0.044092360655219376,0.04600000000000004
Chlamydiae,OP3,-0.02903841752421952,0.518
Chlorobi,OP3,0.012887250750145629,0.3979999999999999
Chloroflexi,OP3,-0.07847987235893569,0.05
Cyanobacteria,OP3,-0.11762548571249672,0.002
Deferribacteres,OP3,0.02349425099415601,0.32000000000000006
Dictyoglomi,OP3,0.052204277993003395,0.3720000000000001
Elusimicrobia,OP3,0.05969420725388096,0.018000000000000016
FBP,OP3,-5.298433116583642e-4,0.4039999999999999
FCPU426,OP3,0.03041847501320033,0.43199999999999994
Fibrobacteres,OP3,0.008005510306324532,0.75
Firmicutes,OP3,-0.10170882527400135,0.004
Fusobacteria,OP3,0.012640494701999922,0.3740000000000001
GAL15,OP3,0.04339367149158746,0.29800000000000004
GN02,OP3,0.06402954713540564,0.03400000000000003
GN04,OP3,0.028152394792968938,0.07600000000000007
GOUTA4,OP3,0.003092855633046727,0.3859999999999999
Gemmatimonadetes,OP3,-0.07878761869856918,0.024
H-178,OP3,0.036354667871543914,0.276
Hyd24-12,OP3,0.04300803585991078,0.242
KSB3,OP3,0.02530591989559295,0.246
LCP-89,OP3,0.017427167616122192,0.28600000000000003
LD1,OP3,0.05666890112958187,0.16799999999999993
Lentisphaerae,OP3,0.001135099461499506,0.712
MVS-104,OP3,3.469856428487566e-4,0.274
NC10,OP3,0.04367879694235873,0.02200000000000002
NKB19,OP3,0.052734187987023534,0.030000000000000027
NPL-UPA2,OP3,0.04724110673356662,0.1140000000000001
Nitrospirae,OP3,-0.010464639221924438,0.3560000000000001
OC31,OP3,0.03847078380400425,0.24
OD1,OP3,0.04706575576062087,0.45999999999999996
OP1,OP3,0.03688111814039215,0.32600000000000007
OP11,OP3,0.03136805069217288,0.062000000000000055
Crenarchaeota,OP8,0.05080204187461073,0.04200000000000004
Euryarchaeota,OP8,-0.20005412900252223,0
Parvarchaeota,OP8,0.21504419730787028,0
AC1,OP8,0.016050443574031813,0.30200000000000005
AD3,OP8,-0.025747761109729827,0.382
Acidobacteria,OP8,0.10623018346837956,0
Actinobacteria,OP8,-0.15935638795648782,0
AncK6,OP8,0.11670708464369725,0
Aquificae,OP8,0.025657214554801723,0.556
Armatimonadetes,OP8,0.0063719602599698,0.44799999999999995
BHI80-139,OP8,-0.05178519289381667,0.128
BRC1,OP8,0.03064105419760616,0.05400000000000005
Bacteroidetes,OP8,-0.1752964527650001,0
CD12,OP8,0.17524059834616834,0
Caldiserica,OP8,0.0130959436594766,0.44399999999999995
Caldithrix,OP8,0.017491635387069382,0.03200000000000003
Chlamydiae,OP8,-0.06494599091577007,0.016
Chlorobi,OP8,-0.03421331399407093,0.166
Chloroflexi,OP8,-0.039632747937021914,0.186
Cyanobacteria,OP8,-0.21875703209208838,0
Deferribacteres,OP8,-0.003601249389111918,0.514
Dictyoglomi,OP8,0.0285313364372183,0.482
Elusimicrobia,OP8,0.021687132282385255,0.23199999999999998
FBP,OP8,0.0027601014020391893,0.45199999999999996
FCPU426,OP8,-0.0110172955448042,0.8620000000000001
Fibrobacteres,OP8,0.02838895823054913,0.472
Firmicutes,OP8,-0.1911689042012441,0
Fusobacteria,OP8,-0.005678609488980722,0.708
GAL15,OP8,-0.010809285342999563,0.764
GN02,OP8,0.10817530863007221,0.018000000000000016
GN04,OP8,0.012560273822114014,0.19799999999999995
GOUTA4,OP8,-0.005327869999242482,0.7
Gemmatimonadetes,OP8,-0.00269312331706039,0.6279999999999999
H-178,OP8,0.034840028813301165,0.8
Hyd24-12,OP8,0.011781928638285446,0.42999999999999994
KSB3,OP8,0.031082139444959418,0.21399999999999997
LCP-89,OP8,0.021123214934832466,0.09000000000000008
LD1,OP8,0.007436009420779797,0.512
Lentisphaerae,OP8,-0.004003684668935453,0.708
MVS-104,OP8,0.012434234512004375,0.46799999999999997
NC10,OP8,0.04380303367378,0.03600000000000003
NKB19,OP8,0.05659072441748421,0.04200000000000004
NPL-UPA2,OP8,0.030839289955952743,0.3620000000000001
Nitrospirae,OP8,-0.019871038620847752,NaN
OC31,OP8,0.03295962115894071,0.5900000000000001
OD1,OP8,0.17397628596356723,0
OP1,OP8,0.009927811573929947,0.5940000000000001
OP11,OP8,0.03563404278130416,0.3939999999999999
OP3,OP8,0.13245344055103508,0
Crenarchaeota,OP9,-0.14730660406230034,0
Euryarchaeota,OP9,-0.15933775814758683,0
Parvarchaeota,OP9,0.0019220219200981972,0.93
AC1,OP9,0.11973530539149282,0
AD3,OP9,0.08402276938684651,0
Acidobacteria,OP9,-0.16425514111855916,0
Actinobacteria,OP9,-0.1397590445617014,0
AncK6,OP9,-0.08451323851592334,0.002
Aquificae,OP9,0.10230881568558431,0
Armatimonadetes,OP9,0.10639148344747626,0.0020000000000000018
BHI80-139,OP9,0.060524074535329125,0.0040000000000000036
BRC1,OP9,0.016274072356410704,0.04200000000000004
Bacteroidetes,OP9,0.014803089184548125,0.72
CD12,OP9,0.06227738673503082,0.020000000000000018
Caldiserica,OP9,0.09505597787783954,0
Caldithrix,OP9,0.04624151429009144,0.0040000000000000036
Chlamydiae,OP9,-0.0055166618383462596,0.074
Chlorobi,OP9,0.030504254731727437,0.6040000000000001
Chloroflexi,OP9,-0.2153735728931649,0
Cyanobacteria,OP9,0.06659969383304931,0.008000000000000007
Deferribacteres,OP9,0.09736394781795649,0
Dictyoglomi,OP9,0.0548833346105093,0
Elusimicrobia,OP9,0.10799075706853382,0
FBP,OP9,0.06487619474785815,0
FCPU426,OP9,0.07390701889008859,0
Fibrobacteres,OP9,0.018737428460739336,0.5960000000000001
Firmicutes,OP9,-0.07520723244403213,0.046
Fusobacteria,OP9,0.043725559553826926,0.0040000000000000036
GAL15,OP9,0.07928125206834027,0
GN02,OP9,-0.09333161774350213,0
GN04,OP9,0.11026886687275306,0
GOUTA4,OP9,0.09121854341362065,0
Gemmatimonadetes,OP9,-0.16554723341488986,0
H-178,OP9,0.08260362468816942,0
Hyd24-12,OP9,0.10301226444416892,0
KSB3,OP9,0.0795229840616062,0.006000000000000005
LCP-89,OP9,0.08473794780265997,0
LD1,OP9,0.13149410489977215,0
Lentisphaerae,OP9,-0.029244267431674957,0.238
MVS-104,OP9,0.08927129940440912,0
NC10,OP9,0.035105896898454794,0.0020000000000000018
NKB19,OP9,0.06128700555981961,NaN
NPL-UPA2,OP9,0.07220911013344165,0
Nitrospirae,OP9,0.019609559281241272,0.464
OC31,OP9,0.09308028192272999,0
OD1,OP9,-0.10252406644167676,0
OP1,OP9,0.10645737276376638,0
OP11,OP9,0.08894745428403655,0
OP3,OP9,0.018467253979429867,0.20199999999999996
OP8,OP9,0.024779849243554065,0.532
Crenarchaeota,PAUC34f,0.5035752170299146,0
Euryarchaeota,PAUC34f,0.46600503503568697,0
Parvarchaeota,PAUC34f,0.01659406143547923,0.532
AC1,PAUC34f,-0.2107853301531592,0
AD3,PAUC34f,-0.24686093782210897,0
Acidobacteria,PAUC34f,0.43873327873460666,0
Actinobacteria,PAUC34f,0.3846340517608966,0
AncK6,PAUC34f,0.2690277383018257,0
Aquificae,PAUC34f,-0.19916654579913817,0
Armatimonadetes,PAUC34f,-0.1709885017022773,0
BHI80-139,PAUC34f,-0.1505937455653875,0
BRC1,PAUC34f,-0.08770371416562989,0.002
Bacteroidetes,PAUC34f,-0.13731232689665945,0.036
CD12,PAUC34f,-0.11317675636749802,0
Caldiserica,PAUC34f,-0.21346711721423114,0
Caldithrix,PAUC34f,-0.1363345824246162,0
Chlamydiae,PAUC34f,0.10779884022735392,0.008000000000000007
Chlorobi,PAUC34f,-0.08161623300471102,0.022
Chloroflexi,PAUC34f,0.7102154148794569,0
Cyanobacteria,PAUC34f,-0.2221925356498094,0
Deferribacteres,PAUC34f,-0.2419030982937538,0
Dictyoglomi,PAUC34f,-0.2171867586696819,0
Elusimicrobia,PAUC34f,-0.2248729497573625,0
FBP,PAUC34f,-0.2197579622835354,0
FCPU426,PAUC34f,-0.18290708703622915,0
Fibrobacteres,PAUC34f,-0.03955785944924985,0.2
Firmicutes,PAUC34f,0.06665661658116173,0.3320000000000001
Fusobacteria,PAUC34f,-0.19529915196151734,0
GAL15,PAUC34f,-0.15939436877006938,0
GN02,PAUC34f,0.21692396165135458,0
GN04,PAUC34f,-0.18526979762275494,0
GOUTA4,PAUC34f,-0.20770757274449775,0
Gemmatimonadetes,PAUC34f,0.6566978196506393,0
H-178,PAUC34f,-0.22789117836358766,0
Hyd24-12,PAUC34f,-0.228148370468821,0
KSB3,PAUC34f,-0.1583295066897548,0
LCP-89,PAUC34f,-0.187376315921978,0
LD1,PAUC34f,-0.17626600456867875,0
Lentisphaerae,PAUC34f,-0.08480997723655001,0.234
MVS-104,PAUC34f,-0.2061784041322601,0
NC10,PAUC34f,-0.13355020399780915,0
NKB19,PAUC34f,-0.06647405979625796,0.072
NPL-UPA2,PAUC34f,-0.17923734322845625,0
Nitrospirae,PAUC34f,0.021262845309869192,0.31800000000000006
OC31,PAUC34f,-0.20950174981137756,0
OD1,PAUC34f,0.31467966493445154,0
OP1,PAUC34f,-0.202569190844538,0
OP11,PAUC34f,-0.2096235986290383,0
OP3,PAUC34f,-0.08059598337820625,0.022
OP8,PAUC34f,-0.029227979426101173,0.202
OP9,PAUC34f,-0.20220467148710192,0
Crenarchaeota,Planctomycetes,0.5532744022475409,0
Euryarchaeota,Planctomycetes,0.36263082764876325,0
Parvarchaeota,Planctomycetes,0.18294549068668184,0
AC1,Planctomycetes,-0.2583104009574746,0
AD3,Planctomycetes,-0.24676147104168422,0
Acidobacteria,Planctomycetes,0.5353444400187739,0
Actinobacteria,Planctomycetes,0.4254860795917692,0
AncK6,Planctomycetes,0.3311720895328244,0
Aquificae,Planctomycetes,-0.22277462118921207,0
Armatimonadetes,Planctomycetes,-0.19936417960505692,0
BHI80-139,Planctomycetes,-0.21560023289804173,0
BRC1,Planctomycetes,-0.07931123953290176,0
Bacteroidetes,Planctomycetes,-0.1064728274050679,0.374
CD12,Planctomycetes,-0.00941375677969149,0.934
Caldiserica,Planctomycetes,-0.2584417508319322,0
Caldithrix,Planctomycetes,-0.14789125838404887,0.002
Chlamydiae,Planctomycetes,0.062457937826462875,0.10000000000000009
Chlorobi,Planctomycetes,-0.045894846778194755,0.138
Chloroflexi,Planctomycetes,0.6890014702468319,0
Cyanobacteria,Planctomycetes,-0.325750625942813,0
Deferribacteres,Planctomycetes,-0.2641656481413415,0
Dictyoglomi,Planctomycetes,-0.22500571194227248,0
Elusimicrobia,Planctomycetes,-0.23027667697833842,0
FBP,Planctomycetes,-0.2156272405947278,0
FCPU426,Planctomycetes,-0.23363106627236413,0
Fibrobacteres,Planctomycetes,-0.070714909043392,0.056
Firmicutes,Planctomycetes,-0.004414982503987805,0.9299999999999999
Fusobacteria,Planctomycetes,-0.15411579169755507,0
GAL15,Planctomycetes,-0.1896062054675821,0
GN02,Planctomycetes,0.2756085237899972,0
GN04,Planctomycetes,-0.21508059536366791,0
GOUTA4,Planctomycetes,-0.22625854236809273,0
Gemmatimonadetes,Planctomycetes,0.6132831337392863,0
H-178,Planctomycetes,-0.23752196126994446,0
Hyd24-12,Planctomycetes,-0.23724133434624856,0
KSB3,Planctomycetes,-0.17439758650625425,0
LCP-89,Planctomycetes,-0.20383815278102368,0
LD1,Planctomycetes,-0.20458243177342783,0
Lentisphaerae,Planctomycetes,-0.014916806734704512,0.8600000000000001
MVS-104,Planctomycetes,-0.23359346932357467,0
NC10,Planctomycetes,-0.17958809359292174,0
NKB19,Planctomycetes,0.0035077456663453127,0.538
NPL-UPA2,Planctomycetes,-0.20568406253562882,0
Nitrospirae,Planctomycetes,-0.002965008131966378,0.5860000000000001
OC31,Planctomycetes,-0.2390715204894985,0
OD1,Planctomycetes,0.394220824374268,0
OP1,Planctomycetes,-0.22707275094794277,0
OP11,Planctomycetes,-0.20632270670515768,0
OP3,Planctomycetes,-0.048816502573914206,0.506
OP8,Planctomycetes,0.04842999293620841,0.45599999999999996
OP9,Planctomycetes,-0.2242777009313425,0
PAUC34f,Planctomycetes,0.6075173961771033,0
Crenarchaeota,Poribacteria,0.2041440311029959,0
Euryarchaeota,Poribacteria,-0.035047641957831735,0.068
Parvarchaeota,Poribacteria,-0.004847013870318771,0.532
AC1,Poribacteria,-0.03916987511463152,0.24
AD3,Poribacteria,-0.045530600681987776,0.05
Acidobacteria,Poribacteria,0.2139755942456851,0
Actinobacteria,Poribacteria,-0.10035468651380787,0
AncK6,Poribacteria,0.1792555765716133,0
Aquificae,Poribacteria,-0.008821922102005681,0.356
Armatimonadetes,Poribacteria,-0.007655792548780257,0.8160000000000001
BHI80-139,Poribacteria,-0.08016922615506433,0.002
BRC1,Poribacteria,0.030271664958659482,0.22199999999999998
Bacteroidetes,Poribacteria,-0.1099691232048923,0
CD12,Poribacteria,-0.04338340338072083,0.07
Caldiserica,Poribacteria,-0.023322119644692142,0.376
Caldithrix,Poribacteria,-0.022215359304399777,0.27
Chlamydiae,Poribacteria,-0.005704012241653028,0.994
Chlorobi,Poribacteria,-0.10127167642318569,0.002
Chloroflexi,Poribacteria,0.15175234030068796,0.0040000000000000036
Cyanobacteria,Poribacteria,-0.17322366979538042,0
Deferribacteres,Poribacteria,-0.031046227127962588,0.114
Dictyoglomi,Poribacteria,-0.04461418586705866,0.474
Elusimicrobia,Poribacteria,-0.0291026692877515,0.106
FBP,Poribacteria,-0.0071137380505375755,0.35
FCPU426,Poribacteria,-0.04192847684221285,0.056
Fibrobacteres,Poribacteria,0.06350509828708473,0.03200000000000003
Firmicutes,Poribacteria,-0.10146501614706231,0.006
Fusobacteria,Poribacteria,-0.05342616499741818,0.036
GAL15,Poribacteria,-0.007887497576854316,0.902
GN02,Poribacteria,-0.015647973585609914,0.968
GN04,Poribacteria,0.009554137656400768,0.822
GOUTA4,Poribacteria,-0.021762081987405923,0.37
Gemmatimonadetes,Poribacteria,0.2548508511515143,0
H-178,Poribacteria,-0.03368724039847052,0.254
Hyd24-12,Poribacteria,-0.021558592618708045,0.346
KSB3,Poribacteria,0.005984277414285581,0.5680000000000001
LCP-89,Poribacteria,-0.015521334531367493,0.68
LD1,Poribacteria,-0.07120192189152069,NaN
Lentisphaerae,Poribacteria,0.01980875042462129,0.23399999999999999
MVS-104,Poribacteria,-0.046684172743147886,0.252
NC10,Poribacteria,0.006194822965009526,0.8979999999999999
NKB19,Poribacteria,-0.006801392652411805,0.482
NPL-UPA2,Poribacteria,-0.018495046827175975,0.234
Nitrospirae,Poribacteria,0.0874452207676225,0.01200000000000001
OC31,Poribacteria,-0.04256769217893355,0.224
OD1,Poribacteria,0.06352403865868733,0.04600000000000004
OP1,Poribacteria,-0.043059568680885264,0.22
OP11,Poribacteria,-0.08793162242488997,NaN
OP3,Poribacteria,-0.0318248959714283,0.428
OP8,Poribacteria,0.004850035912592561,0.3520000000000001
OP9,Poribacteria,-0.026227624201342788,0.35
PAUC34f,Poribacteria,0.12619750705093336,0
Planctomycetes,Poribacteria,0.04538712117220131,0.486
Crenarchaeota,Proteobacteria,-0.08924204082658165,0.2
Euryarchaeota,Proteobacteria,0.4215090694438043,0
Parvarchaeota,Proteobacteria,-0.21464724886753855,0
AC1,Proteobacteria,-0.10597032937164556,0.02
AD3,Proteobacteria,-0.0033622358434501525,0.63
Acidobacteria,Proteobacteria,-0.09404984440315972,0.07
Actinobacteria,Proteobacteria,0.5907669141742791,0
AncK6,Proteobacteria,-0.20828063400132962,0
Aquificae,Proteobacteria,-0.07440203451919672,0.036
Armatimonadetes,Proteobacteria,-0.10753597377641791,0.032
BHI80-139,Proteobacteria,9.848843392796852e-4,0.764
BRC1,Proteobacteria,-0.10009301458086842,0
Bacteroidetes,Proteobacteria,0.8473154823511861,0
CD12,Proteobacteria,-0.18525339816175831,0
Caldiserica,Proteobacteria,-0.10820814544202573,0.042
Caldithrix,Proteobacteria,-0.1187008566987364,0.016
Chlamydiae,Proteobacteria,0.09533557976543203,0.030000000000000027
Chlorobi,Proteobacteria,0.031803843854130695,0.29400000000000004
Chloroflexi,Proteobacteria,0.15847613998140805,0.1459999999999999
Cyanobacteria,Proteobacteria,0.6018566776147052,0
Deferribacteres,Proteobacteria,-0.0694904000058493,0.078
Dictyoglomi,Proteobacteria,-0.06383622269606132,0.024
Elusimicrobia,Proteobacteria,-0.10993894964031889,0.034
FBP,Proteobacteria,-0.08652712259137407,0.03
FCPU426,Proteobacteria,-0.06516511774857667,0.162
Fibrobacteres,Proteobacteria,-0.06063587069104999,0.236
Firmicutes,Proteobacteria,0.5547309766847164,0
Fusobacteria,Proteobacteria,-0.004416603646564084,0.976
GAL15,Proteobacteria,-0.07531676476639207,0.028
GN02,Proteobacteria,-0.020891005907471304,0.394
GN04,Proteobacteria,-0.1167057827607176,0
GOUTA4,Proteobacteria,-0.10493366742848746,0.034
Gemmatimonadetes,Proteobacteria,0.005389886114598597,0.96
H-178,Proteobacteria,-0.06439553497344917,0.054
Hyd24-12,Proteobacteria,-0.08693447803041239,0.034
KSB3,Proteobacteria,-0.08764675296929328,0.038
LCP-89,Proteobacteria,-0.09181590998518593,0.03
LD1,Proteobacteria,-0.06942622978060212,0.04
Lentisphaerae,Proteobacteria,0.16897817623963643,0
MVS-104,Proteobacteria,-0.09236707726918317,0.024
NC10,Proteobacteria,-0.0817962987139795,0.008
NKB19,Proteobacteria,-0.07026814290019617,0.226
NPL-UPA2,Proteobacteria,-0.11054338911610537,0.03
Nitrospirae,Proteobacteria,-0.09367680761603983,0
OC31,Proteobacteria,-0.09186181169181765,0.026
OD1,Proteobacteria,-0.15595786215020407,0
OP1,Proteobacteria,-0.09133033830497708,0.036
OP11,Proteobacteria,-0.09284869843896848,0.042
OP3,Proteobacteria,-0.09451753802610802,0.004
OP8,Proteobacteria,-0.1510987437084451,0
OP9,Proteobacteria,-0.09436713288075249,0.032
PAUC34f,Proteobacteria,0.08706827680415238,0.42999999999999994
Planctomycetes,Proteobacteria,0.1760963796590241,0.1479999999999999
Poribacteria,Proteobacteria,-0.11573324206390218,0
Crenarchaeota,SAR406,0.3971330513170319,0
Euryarchaeota,SAR406,0.6653679715470793,0
Parvarchaeota,SAR406,0.012013138100261833,0.46399999999999997
AC1,SAR406,-0.22357256075077908,0
AD3,SAR406,-0.18138523186771832,0
Acidobacteria,SAR406,0.2724440130032083,0
Actinobacteria,SAR406,0.8023108155171506,0
AncK6,SAR406,0.1228360631476155,0
Aquificae,SAR406,-0.20193898079115247,0
Armatimonadetes,SAR406,-0.2061778192485588,0
BHI80-139,SAR406,-0.06848732932089299,0.01
BRC1,SAR406,-0.12013438844463709,0
Bacteroidetes,SAR406,0.16274387592766512,0.276
CD12,SAR406,-0.0977580242292791,0.008
Caldiserica,SAR406,-0.21851968673187272,0
Caldithrix,SAR406,-0.13713146834276116,0
Chlamydiae,SAR406,0.11131832392831335,0.0040000000000000036
Chlorobi,SAR406,-0.0215094079307127,0.506
Chloroflexi,SAR406,0.7199001170612,0
Cyanobacteria,SAR406,0.014012321805779344,0.956
Deferribacteres,SAR406,-0.20764947919520768,0
Dictyoglomi,SAR406,-0.1922634451060128,0
Elusimicrobia,SAR406,-0.20708061979697184,0
FBP,SAR406,-0.1793341297692922,0
FCPU426,SAR406,-0.18768529678011173,0
Fibrobacteres,SAR406,-0.06511834780495385,0.038
Firmicutes,SAR406,0.27057932829781306,0
Fusobacteria,SAR406,-0.17260788822655634,0
GAL15,SAR406,-0.16517475179665703,0
GN02,SAR406,0.2054685402021324,0
GN04,SAR406,-0.19904113170431675,0
GOUTA4,SAR406,-0.20304412759353418,0
Gemmatimonadetes,SAR406,0.5109089147147436,0
H-178,SAR406,-0.19241354800792465,0
Hyd24-12,SAR406,-0.22069940771863228,0
KSB3,SAR406,-0.17472206253534378,0
LCP-89,SAR406,-0.17499981890462563,0
LD1,SAR406,-0.16076249501244982,0
Lentisphaerae,SAR406,-0.17702198385674542,0.056
MVS-104,SAR406,-0.19512815322013088,0
NC10,SAR406,-0.15084214655861417,0
NKB19,SAR406,-0.07472659160447936,0.036
NPL-UPA2,SAR406,-0.18758178739744524,0
Nitrospirae,SAR406,-0.05529198237311897,0.404
OC31,SAR406,-0.2115825933936732,0
OD1,SAR406,0.217159889748266,0
OP1,SAR406,-0.18438924574271245,0
OP11,SAR406,-0.19403795394921192,0
OP3,SAR406,-0.08292455195804313,0.014
OP8,SAR406,-0.04282760645605843,0.046
OP9,SAR406,-0.2032093548400187,0
PAUC34f,SAR406,0.5968546431574079,0
Planctomycetes,SAR406,0.7273449541970336,0
Poribacteria,SAR406,-0.015588833675135038,0.546
Proteobacteria,SAR406,0.44406686077540636,0.006000000000000005
Crenarchaeota,SBR1093,-0.19950660192099587,0.002
Euryarchaeota,SBR1093,0.3694751169238828,0
Parvarchaeota,SBR1093,-0.202039921852945,0
AC1,SBR1093,-0.008435132495531279,0.8420000000000001
AD3,SBR1093,0.11312769479955742,0.0020000000000000018
Acidobacteria,SBR1093,-0.49814212675767033,0
Actinobacteria,SBR1093,0.49913093709023576,0
AncK6,SBR1093,-0.4151948825822168,0
Aquificae,SBR1093,0.010533027880660531,0.718
Armatimonadetes,SBR1093,-0.028519701344300066,0.824
BHI80-139,SBR1093,0.18287490589104605,0
BRC1,SBR1093,-0.059791789518194444,0.02
Bacteroidetes,SBR1093,0.28676939645977906,0
CD12,SBR1093,-0.0784872070500751,0.022
Caldiserica,SBR1093,0.02128064130046664,0.806
Caldithrix,SBR1093,-0.06564965988597438,0.362
Chlamydiae,SBR1093,0.0441446424830506,0.3919999999999999
Chlorobi,SBR1093,0.06631952989463588,0.050000000000000044
Chloroflexi,SBR1093,0.18968078989272352,0.006000000000000005
Cyanobacteria,SBR1093,0.6228792081281427,0
Deferribacteres,SBR1093,0.002126111533032205,0.43399999999999994
Dictyoglomi,SBR1093,0.02129712142024346,0.76
Elusimicrobia,SBR1093,-0.026169212835581948,0.92
FBP,SBR1093,0.012003828297469472,0.726
FCPU426,SBR1093,0.04888553078338132,0.1180000000000001
Fibrobacteres,SBR1093,-0.15168992710948132,0.004
Firmicutes,SBR1093,0.3898566888210896,0
Fusobacteria,SBR1093,-0.01603328839631109,0.7
GAL15,SBR1093,0.030177656859066003,0.776
GN02,SBR1093,-0.11152559393394135,0.01
GN04,SBR1093,-0.03942212420599893,0.794
GOUTA4,SBR1093,0.002116274538486363,0.504
